Brand,Mark,Title,Hlink,Year,Transmission,Fuel,Type,Run,Cost
Buick,Regal,Buick Regal V,https://cars.av.by/buick/regal/16362614,2016,автомат,бензин,седан,105000,12 599
Buick,Regal,Buick Regal V,https://cars.av.by/buick/regal/16079109,2011,автомат,бензин,седан,99000,8 600
Buick,Regal,Buick Regal VI ESSENCE,https://cars.av.by/buick/regal/16220025,2018,автомат,бензин,седан,10000,24 000
Buick,RendezVous,Buick RendezVous,https://cars.av.by/buick/rendezvous/14115817,2002,автомат,бензин,внедорожник,180,4 800
Buick,RendezVous,Buick RendezVous Cxl,https://cars.av.by/buick/rendezvous/16072258,2002,автомат,бензин,внедорожник,240000,5 300
BYD,F3,BYD F3 I,https://cars.av.by/byd/f3/15891965,2008,механика,бензин,седан,73500,3 200
BYD,F3,BYD F3 I,https://cars.av.by/byd/f3/16070505,2007,механика,бензин,седан,143116,2 700
BYD,F3,BYD F3 I,https://cars.av.by/byd/f3/16066888,2007,механика,бензин,седан,28000,3 600
BYD,Flyer,BYD Flyer I (ÑÐµÑÑÐ°Ð¹Ð»Ð¸Ð½Ð³),https://cars.av.by/byd/flyer/16437153,2007,механика,бензин,хэтчбэк,89000,2 000
Cadillac,BLS,Cadillac BLS,https://cars.av.by/cadillac/bls/16209340,2006,автомат,бензин,седан,177600,6 300
Cadillac,BLS,Cadillac BLS,https://cars.av.by/cadillac/bls/16478338,2008,механика,бензин,седан,386000,8 400
Cadillac,BLS,Cadillac BLS,https://cars.av.by/cadillac/bls/16082427,2006,автомат,дизель,седан,236000,6 800
Cadillac,BLS,Cadillac BLS,https://cars.av.by/cadillac/bls/16364768,2008,автомат,бензин,седан,111370,6 700
Cadillac,Catera,Cadillac Catera,https://cars.av.by/cadillac/catera/16476940,1999,автомат,бензин,седан,20000,3 012
Cadillac,Catera,Cadillac Catera,https://cars.av.by/cadillac/catera/16473627,1999,автомат,бензин,седан,100,3 300
Cadillac,Catera,Cadillac Catera,https://cars.av.by/cadillac/catera/16260241,1999,автомат,бензин,седан,182000,2 300
Cadillac,Catera,Cadillac Catera,https://cars.av.by/cadillac/catera/16245051,2000,автомат,бензин,седан,190,3 000
Cadillac,CT6,Cadillac CT6,https://cars.av.by/cadillac/ct6/16439667,2016,автомат,бензин,седан,21000,35 500
Cadillac,CTS,Cadillac CTS II,https://cars.av.by/cadillac/cts/16438375,2008,автомат,бензин,седан,11111,9 900
Cadillac,CTS,Cadillac CTS III,https://cars.av.by/cadillac/cts/16472998,2015,автомат,бензин,седан,22000,25 500
Cadillac,CTS,Cadillac CTS I,https://cars.av.by/cadillac/cts/15836611,2006,автомат,бензин,седан,301000,7 500
Cadillac,CTS,Cadillac CTS I,https://cars.av.by/cadillac/cts/15449456,2005,автомат,бензин,седан,210000,5 400
Cadillac,CTS,Cadillac CTS II,https://cars.av.by/cadillac/cts/15585838,2008,автомат,бензин,седан,135000,7 500
Cadillac,CTS,Cadillac CTS II Coupe AWD,https://cars.av.by/cadillac/cts/15833182,2012,автомат,бензин,купе,91000,17 300
Cadillac,CTS,Cadillac CTS III,https://cars.av.by/cadillac/cts/16428030,2015,автомат,бензин,седан,60000,24 900
Cadillac,CTS,Cadillac CTS I,https://cars.av.by/cadillac/cts/16443039,2007,автомат,бензин,седан,299099,5 950
Cadillac,CTS,Cadillac CTS II,https://cars.av.by/cadillac/cts/16469150,2008,автомат,бензин,седан,245000,10 250
Cadillac,CTS,Cadillac CTS III 2.0T,https://cars.av.by/cadillac/cts/13402809,2014,автомат,бензин,седан,38000,23 900
Cadillac,CTS,Cadillac CTS II,https://cars.av.by/cadillac/cts/16431205,2008,автомат,бензин,седан,145000,8 765
Cadillac,De Ville,Cadillac De Ville XI DTS,https://cars.av.by/cadillac/de-ville/16466305,2004,автомат,бензин,седан,200000,6 200
Cadillac,De Ville,Cadillac De Ville VI,https://cars.av.by/cadillac/de-ville/16275495,1990,автомат,бензин,седан,317000,10 000
Cadillac,De Ville,Cadillac De Ville XI Ð»Ð¸Ð¼ÑÐ·Ð¸Ð½,https://cars.av.by/cadillac/de-ville/16300980,2001,автомат,бензин,седан,190000,4 000
Cadillac,De Ville,Cadillac De Ville XI,https://cars.av.by/cadillac/de-ville/15804244,2000,автомат,бензин,седан,120000,7 151
Cadillac,De Ville,Cadillac De Ville XI,https://cars.av.by/cadillac/de-ville/11949719,2001,автомат,бензин,седан,134000,9 100
Cadillac,De Ville,Cadillac De Ville XI,https://cars.av.by/cadillac/de-ville/15678455,2000,автомат,бензин,седан,300000,4 000
Cadillac,Eldorado,Cadillac Eldorado X,https://cars.av.by/cadillac/eldorado/15817335,2000,автомат,бензин,купе,205000,12 000
Cadillac,Eldorado,Cadillac Eldorado X,https://cars.av.by/cadillac/eldorado/16165031,1998,автомат,бензин,купе,150000,5 500
Cadillac,ELR,Cadillac ELR,https://cars.av.by/cadillac/elr/16265032,2014,автомат,бензин,купе,57399,24 999
Cadillac,Escalade,Cadillac Escalade III,https://cars.av.by/cadillac/escalade/16463323,2008,автомат,бензин,внедорожник,235000,14 499
Cadillac,Escalade,Cadillac Escalade III Hybrid,https://cars.av.by/cadillac/escalade/16263965,2009,автомат,бензин,внедорожник,60000,19 900
Cadillac,Escalade,Cadillac Escalade III,https://cars.av.by/cadillac/escalade/16234789,2007,автомат,бензин,внедорожник,230000,14 500
Cadillac,Escalade,Cadillac Escalade II Base,https://cars.av.by/cadillac/escalade/15978829,2003,автомат,бензин,внедорожник,140000,14 000
Cadillac,Escalade,Cadillac Escalade II,https://cars.av.by/cadillac/escalade/14612263,2005,автомат,бензин,внедорожник,388116,10 999
Cadillac,Escalade,Cadillac Escalade II,https://cars.av.by/cadillac/escalade/14504803,2002,автомат,бензин,внедорожник,270000,8 900
Cadillac,Escalade,Cadillac Escalade III Platinum Hybrid,https://cars.av.by/cadillac/escalade/16166377,2013,автомат,бензин,внедорожник,115000,29 499
Cadillac,Escalade,Cadillac Escalade IV,https://cars.av.by/cadillac/escalade/16204906,2015,автомат,бензин,внедорожник,130000,47 400
Cadillac,Escalade,Cadillac Escalade III,https://cars.av.by/cadillac/escalade/16431313,2007,автомат,бензин,внедорожник,230000,14 300
Cadillac,Escalade,Cadillac Escalade III,https://cars.av.by/cadillac/escalade/16241537,2007,автомат,бензин,внедорожник,230000,19 000
Cadillac,Escalade,Cadillac Escalade III PLATINUM,https://cars.av.by/cadillac/escalade/16424973,2013,автомат,бензин,внедорожник,74000,29 900
Cadillac,Escalade,Cadillac Escalade III PLATINUM ESV,https://cars.av.by/cadillac/escalade/16365579,2010,автомат,бензин,внедорожник,180000,28 500
Cadillac,Escalade,Cadillac Escalade III 6.2,https://cars.av.by/cadillac/escalade/16462796,2007,автомат,бензин,внедорожник,190000,11 766
Cadillac,Escalade,Cadillac Escalade III,https://cars.av.by/cadillac/escalade/15840959,2007,автомат,бензин,внедорожник,160000,15 000
Cadillac,Escalade,Cadillac Escalade III Plaginum,https://cars.av.by/cadillac/escalade/16432464,2012,автомат,бензин,внедорожник,130000,26 666
Cadillac,Escalade,Cadillac Escalade II,https://cars.av.by/cadillac/escalade/8805610,2002,автомат,бензин,внедорожник,110000,8 000
Cadillac,Escalade,Cadillac Escalade III,https://cars.av.by/cadillac/escalade/16185355,2011,автомат,бензин,внедорожник,220000,15 900
Cadillac,Escalade,Cadillac Escalade III ÐÐ¸Ð¼ÑÐ·Ð¸Ð½,https://cars.av.by/cadillac/escalade/13166366,2007,автомат,бензин,внедорожник,116000,23 500
Cadillac,Escalade,Cadillac Escalade,https://cars.av.by/cadillac/escalade/15742369,2001,автомат,бензин,внедорожник,300000,8 000
Cadillac,Escalade,Cadillac Escalade III platinum,https://cars.av.by/cadillac/escalade/14481093,2011,автомат,бензин,внедорожник,180000,25 000
Cadillac,Escalade,Cadillac Escalade III,https://cars.av.by/cadillac/escalade/16264468,2007,автомат,бензин,внедорожник,151000,14 500
Cadillac,Fleetwood,Cadillac Fleetwood II,https://cars.av.by/cadillac/fleetwood/16292819,1996,автомат,бензин,седан,140000,3 700
Cadillac,Seville,Cadillac Seville V STS,https://cars.av.by/cadillac/seville/16471847,1998,автомат,бензин,седан,227000,5 000
Cadillac,Seville,Cadillac Seville V,https://cars.av.by/cadillac/seville/16287625,1999,автомат,бензин,седан,460215,4 500
Cadillac,SRX,Cadillac SRX II,https://cars.av.by/cadillac/srx/16115101,2011,автомат,бензин,внедорожник,118000,15 100
Cadillac,SRX,Cadillac SRX II (ÑÐµÑÑÐ°Ð¹Ð»Ð¸Ð½Ð³) 3.6  316 Ð».Ñ.,https://cars.av.by/cadillac/srx/13485829,2013,автомат,бензин,внедорожник,117000,20 500
Cadillac,SRX,Cadillac SRX I,https://cars.av.by/cadillac/srx/16244732,2004,автомат,бензин,внедорожник,212000,6 400
Cadillac,SRX,Cadillac SRX I,https://cars.av.by/cadillac/srx/16155544,2007,автомат,бензин,внедорожник,220000,8 200
Cadillac,SRX,Cadillac SRX I,https://cars.av.by/cadillac/srx/16474748,2005,автомат,бензин,внедорожник,190000,7 000
Cadillac,SRX,Cadillac SRX I,https://cars.av.by/cadillac/srx/16451740,2005,автомат,бензин,внедорожник,220000,5 999
Cadillac,SRX,Cadillac SRX II,https://cars.av.by/cadillac/srx/16266041,2011,автомат,бензин,внедорожник,180000,12 999
Cadillac,SRX,Cadillac SRX I VVT,https://cars.av.by/cadillac/srx/16476040,2007,автомат,бензин,внедорожник,260000,9 800
Cadillac,SRX,Cadillac SRX I,https://cars.av.by/cadillac/srx/14433551,2007,автомат,бензин,внедорожник,221500,7 500
Cadillac,SRX,Cadillac SRX I ÑÐµÑÑÐ°Ð¹Ð»Ð¸Ð½Ð³,https://cars.av.by/cadillac/srx/16157017,2007,автомат,бензин,внедорожник,230000,7 500
Cadillac,SRX,Cadillac SRX I,https://cars.av.by/cadillac/srx/15560938,2007,автомат,бензин,внедорожник,284,6 700
Cadillac,SRX,Cadillac SRX I,https://cars.av.by/cadillac/srx/16023919,2008,автомат,бензин,внедорожник,185000,9 800
Cadillac,SRX,Cadillac SRX I V8 Sport,https://cars.av.by/cadillac/srx/16460806,2007,автомат,бензин,внедорожник,220000,8 500
Cadillac,SRX,Cadillac SRX II,https://cars.av.by/cadillac/srx/16460490,2011,автомат,бензин,внедорожник,58000,14 999
Cadillac,SRX,Cadillac SRX I,https://cars.av.by/cadillac/srx/16234726,2009,автомат,бензин,внедорожник,190000,10 300
Cadillac,SRX,Cadillac SRX I,https://cars.av.by/cadillac/srx/16365093,2008,автомат,бензин,внедорожник,222000,7 507
Cadillac,SRX,Cadillac SRX I 4.6l,https://cars.av.by/cadillac/srx/16402946,2008,автомат,бензин,внедорожник,220000,7 036
Cadillac,SRX,Cadillac SRX I ÑÐµÑÑÐ°Ð¹Ð»Ð¸Ð½Ð³,https://cars.av.by/cadillac/srx/15574544,2007,автомат,бензин,внедорожник,136700,6 400
Cadillac,SRX,Cadillac SRX II,https://cars.av.by/cadillac/srx/13645479,2011,автомат,бензин,внедорожник,67000,14 950
Cadillac,STS,Cadillac STS I,https://cars.av.by/cadillac/sts/16411327,2007,автомат,бензин,седан,351000,9 224
Cadillac,STS,Cadillac STS I,https://cars.av.by/cadillac/sts/16344925,2005,автомат,бензин,седан,242000,7 200
Cadillac,XT5,Cadillac XT5 PLATINUM,https://cars.av.by/cadillac/xt5/15825412,2017,автомат,бензин,внедорожник,62000,34 900
Changan,CS35,Changan CS35,https://cars.av.by/changan/cs35/16469282,2015,механика,бензин,внедорожник,61000,7 800
Changan,CS35,Changan CS35,https://cars.av.by/changan/cs35/16214010,2015,механика,бензин,хэтчбэк,18250,8 500
Changan,CS35,Changan CS35,https://cars.av.by/changan/cs35/16366341,2015,механика,бензин,хэтчбэк,73000,8 500
Changan,CS35,Changan CS35,https://cars.av.by/changan/cs35/16385490,2017,механика,бензин,внедорожник,54000,9 999
Chery,A1,Chery A1,https://cars.av.by/chery/a1/16432068,2008,механика,бензин,седан,46567,3 000
Chery,A13,Chery A13,https://cars.av.by/chery/a13/16348737,2014,механика,бензин,седан,81260,3 600
Chery,A13,Chery A13,https://cars.av.by/chery/a13/14441754,2012,механика,бензин,седан,200000,2 300
Chery,A13,Chery A13,https://cars.av.by/chery/a13/16374502,2013,механика,бензин,хэтчбэк,92900,4 390
Chery,A13,Chery A13,https://cars.av.by/chery/a13/16161251,2013,механика,бензин,хэтчбэк,80000,4 000
Chery,A13,Chery A13 Bonus,https://cars.av.by/chery/a13/16418155,2014,механика,бензин,хэтчбэк,100000,4 950
Chery,A13,Chery A13,https://cars.av.by/chery/a13/16459198,2012,механика,бензин,хэтчбэк,166000,3 700
Chery,A13,Chery A13,https://cars.av.by/chery/a13/16359811,2013,механика,бензин,хэтчбэк,134000,3 500
Chery,A13,Chery A13,https://cars.av.by/chery/a13/15633737,2014,механика,бензин,хэтчбэк,96000,4 000
Chery,A13,Chery A13,https://cars.av.by/chery/a13/16300760,2013,механика,бензин,хэтчбэк,221500,3 300
Chery,A13,Chery A13,https://cars.av.by/chery/a13/16280171,2014,механика,бензин,хэтчбэк,69000,4 500
Chery,A19,Chery A19,https://cars.av.by/chery/a19/16287148,2014,механика,бензин,седан,120000,6 401
Chery,A5,Chery A5 I,https://cars.av.by/chery/a5/16455106,2007,механика,бензин,седан,220000,2 850
Chery,Amulet,Chery Amulet,https://cars.av.by/chery/amulet/14117603,2006,механика,бензин,хэтчбэк,300000,1 900
Chery,Amulet,Chery Amulet,https://cars.av.by/chery/amulet/16366083,2007,механика,бензин,хэтчбэк,167000,1 600
Chery,Arrizo 7,Chery Arrizo 7,https://cars.av.by/chery/arrizo-7/16361451,2015,механика,бензин,седан,143000,6 999
Chery,Fora,Chery Fora I Gt,https://cars.av.by/chery/fora/16449329,2007,механика,бензин,седан,205000,3 300
Chery,Fora,Chery Fora I,https://cars.av.by/chery/fora/16200212,2007,механика,бензин,седан,250,1 800
Chery,Fora,Chery Fora I,https://cars.av.by/chery/fora/16435057,2008,механика,бензин,седан,30000,2 636
Chery,Fora,Chery Fora I,https://cars.av.by/chery/fora/16379935,2007,механика,бензин,седан,200000,1 500
Chery,Fora,Chery Fora I,https://cars.av.by/chery/fora/16205300,2009,механика,бензин,седан,152000,3 500
Chery,Indis,Chery Indis,https://cars.av.by/chery/indis/16306049,2011,механика,бензин,хэтчбэк,128000,3 530
Chery,Kimo,Chery Kimo I,https://cars.av.by/chery/kimo/15569197,2012,механика,бензин,хэтчбэк,114000,3 000
Chery,Kimo,Chery Kimo I,https://cars.av.by/chery/kimo/16476786,2008,механика,бензин,хэтчбэк,84370,2 500
